__header__:ESHR,dim1,dim2,Value
Peanuts,DKI,0.006317272782325745
Peanuts,JaBar,0.0
Peanuts,Banten,0.0
Peanuts,JaTeng,0.980877161026001
Peanuts,DIY,0.0
Peanuts,JaTim,0.012658392079174519
Peanuts,KalBar,0.0
Peanuts,KalTeng,0.0
Peanuts,KalSel,0.0
Peanuts,KalTim,0.0
Peanuts,KalUt,0.0
Peanuts,SulUt,0.0
Peanuts,Gorontalo,0.0
Peanuts,SulTeng,0.0
Peanuts,SulaSel,0.0
Peanuts,SulBar,0.0
Peanuts,SulTra,0.0
Peanuts,Bali,0.0
Peanuts,NTB,0.0
Peanuts,NTT,0.0001343919720966369
Peanuts,Maluku,0.0
Peanuts,MalUt,0.0
Peanuts,PapuaBar,0.0
Peanuts,PapuaProv,0.0
Soy,NAD,0.0
Soy,SumUt,3.4801084893842926e-06
Soy,SumBar,0.0
Soy,RiauProv,0.0015394579386338592
Soy,KepRi,0.0
Soy,Jambi,0.0
Soy,SumSel,0.0
Soy,BaBel,0.0
Soy,Bengkulu,0.0
Soy,Lampung,0.0
Soy,DKI,0.0023028277792036533
Soy,JaBar,0.0
Soy,Banten,0.0
Soy,JaTeng,0.04147570952773094
Soy,DIY,0.0
Soy,JaTim,0.6735891103744507
Soy,KalBar,0.0
Soy,KalTeng,0.0
Soy,KalSel,0.0
Soy,KalTim,0.0
Soy,KalUt,0.0
Soy,SulUt,0.0
Soy,Gorontalo,0.0
Soy,SulTeng,0.0
Soy,SulaSel,0.0
Soy,SulBar,0.0
Soy,SulTra,0.0
Soy,Bali,0.0
Soy,NTB,0.0
Soy,NTT,0.2810894250869751
Soy,Maluku,0.0
Soy,MalUt,0.0
Soy,PapuaBar,0.0
Soy,PapuaProv,0.0
OthNuts,NAD,0.0
OthNuts,SumUt,0.00015212254947982728
OthNuts,SumBar,0.0
OthNuts,RiauProv,0.0
OthNuts,KepRi,0.0
OthNuts,Jambi,0.0
OthNuts,SumSel,0.0
OthNuts,BaBel,0.0
OthNuts,Bengkulu,0.0
OthNuts,Lampung,0.0
OthNuts,DKI,0.680278480052948
OthNuts,JaBar,0.018237655982375145
OthNuts,Banten,0.0
OthNuts,JaTeng,0.0020289409440010786
OthNuts,DIY,0.2476826310157776
OthNuts,JaTim,0.05162012204527855
OthNuts,KalBar,0.0
OthNuts,KalTeng,0.0
OthNuts,KalSel,0.0
OthNuts,KalTim,0.0
OthNuts,KalUt,0.0
OthNuts,SulUt,0.0
OthNuts,Gorontalo,0.0
OthNuts,SulTeng,0.0
OthNuts,SulaSel,0.0
OthNuts,SulBar,0.0
OthNuts,SulTra,0.0
OthNuts,Bali,0.0
OthNuts,NTB,0.0
OthNuts,NTT,0.0
OthNuts,Maluku,0.0
OthNuts,MalUt,0.0
OthNuts,PapuaBar,0.0
OthNuts,PapuaProv,0.0
OthGrains,NAD,0.0
OthGrains,SumUt,0.0004890732234343886
OthGrains,SumBar,0.0
OthGrains,RiauProv,0.0
OthGrains,KepRi,0.0
OthGrains,Jambi,0.0
OthGrains,SumSel,0.0
OthGrains,BaBel,0.0
OthGrains,Bengkulu,0.0
OthGrains,Lampung,0.0
OthGrains,DKI,0.7310971021652222
OthGrains,JaBar,0.0
OthGrains,Banten,0.0
OthGrains,JaTeng,0.0001318175927735865
OthGrains,DIY,0.0
OthGrains,JaTim,0.12273509055376053
OthGrains,KalBar,0.0
OthGrains,KalTeng,0.0
OthGrains,KalSel,0.0
OthGrains,KalTim,0.0
OthGrains,KalUt,0.0
OthGrains,SulUt,0.0
OthGrains,Gorontalo,0.0
OthGrains,SulTeng,0.0
OthGrains,SulaSel,0.1453661024570465
OthGrains,SulBar,0.0
OthGrains,SulTra,0.0
OthGrains,Bali,0.0
OthGrains,NTB,0.0
OthGrains,NTT,0.00017880345694720745
OthGrains,Maluku,0.0
OthGrains,MalUt,0.0
OthGrains,PapuaBar,0.0
OthGrains,PapuaProv,1.9739272829610854e-06
Vegetables,NAD,0.0
Vegetables,SumUt,0.27242666482925415
Vegetables,SumBar,0.0
Vegetables,RiauProv,0.0003684359835460782
Vegetables,KepRi,0.00017755408771336079
Vegetables,Jambi,0.0
Vegetables,SumSel,0.0
Vegetables,BaBel,0.0
Vegetables,Bengkulu,0.0
Vegetables,Lampung,0.0009473235695622861
Vegetables,DKI,0.22608545422554016
Vegetables,JaBar,6.646119436481968e-05
Vegetables,Banten,0.0
Vegetables,JaTeng,0.029613392427563667
Vegetables,DIY,0.002729946281760931
Vegetables,JaTim,0.46656203269958496
Vegetables,KalBar,0.0
Vegetables,KalTeng,0.0
Vegetables,KalSel,0.0
Vegetables,KalTim,0.0
Vegetables,KalUt,4.334660388849443e-06
Vegetables,SulUt,0.0
Vegetables,Gorontalo,0.0
Vegetables,SulTeng,0.0
Vegetables,SulaSel,0.0
Vegetables,SulBar,0.0
Vegetables,SulTra,0.0
Vegetables,Bali,1.0547835699981079e-05
Vegetables,NTB,0.0
Vegetables,NTT,0.0009675276232883334
Vegetables,Maluku,0.0
Vegetables,MalUt,0.0
Vegetables,PapuaBar,0.0
Vegetables,PapuaProv,4.0324874134967104e-05
DecorPlants,NAD,0.0
DecorPlants,SumUt,0.16133853793144226
DecorPlants,SumBar,0.0
DecorPlants,RiauProv,0.002918832702562213
DecorPlants,KepRi,0.0
DecorPlants,Jambi,0.0
DecorPlants,SumSel,0.0
DecorPlants,BaBel,0.0
DecorPlants,Bengkulu,0.0
DecorPlants,Lampung,0.0
DecorPlants,DKI,0.6428214311599731
DecorPlants,JaBar,0.007308345753699541
DecorPlants,Banten,0.0
DecorPlants,JaTeng,0.05587654933333397
DecorPlants,DIY,0.014777276664972305
DecorPlants,JaTim,0.11392193287611008
DecorPlants,KalBar,0.0
DecorPlants,KalTeng,0.0
DecorPlants,KalSel,0.0
DecorPlants,KalTim,0.0
DecorPlants,KalUt,0.0
DecorPlants,SulUt,0.0
DecorPlants,Gorontalo,0.0
DecorPlants,SulTeng,0.0
DecorPlants,SulaSel,0.0006893204408697784
DecorPlants,SulBar,0.0
DecorPlants,SulTra,0.0
DecorPlants,Bali,0.0003327597805764526
DecorPlants,NTB,0.0
DecorPlants,NTT,1.5044876818137709e-05
DecorPlants,Maluku,0.0
DecorPlants,MalUt,0.0
